id,user_id,rating
1606,363,3
1610,173,3
1611,153,3
1611,937,3
1613,146,3
1613,178,4
1613,274,5
1613,338,4
1613,360,3
1613,389,5
1613,439,4
1613,454,4
1613,519,3
1613,735,4
1613,946,4
1615,153,2
1615,314,4
1616,41,3
1616,341,4
1617,363,2
1617,606,4
1620,7,5
1620,338,3
1620,778,5
1621,272,5
1621,389,5
1621,828,3
1623,816,4
1624,321,4
1624,366,4
1624,376,3
1624,400,5
1624,726,3
1624,951,4
1626,153,3
1627,363,3
1628,672,4
1629,859,3
1629,895,4
1630,962,4
1631,588,4
1631,591,3
1631,951,4
1633,158,3
1633,158,3
1633,381,5
1634,314,4
1635,624,5
1636,575,4
1637,356,3
1640,230,3
1640,946,3
1641,274,5
1641,951,5
1642,439,4
1642,997,4
1643,158,4
1643,215,3
1644,946,3
1645,341,4
1645,559,4
1645,568,3
1645,712,4
1646,7,3
1646,202,4
1646,319,3
1646,589,3
1646,895,4
1649,446,4
1653,575,4
1654,962,4
1656,215,4
1657,424,3
1657,476,5
1657,589,2
1657,591,5
1657,606,2
1657,904,5
1658,766,5
1660,657,3
1660,858,3
1661,343,4
1662,736,4
1662,961,2
1663,75,2
1663,325,4
1664,247,5
1664,256,4
1664,407,4
1671,573,4
1671,787,3
1671,931,3
1672,89,5
1672,209,4
1672,343,4
1672,439,4
1672,726,5
1674,376,4
1674,856,1
1675,215,3
1676,247,3
1676,430,3
1676,725,4
1676,925,3
1676,961,5
1677,439,2
1677,589,2
1678,307,3
1678,859,4
1678,962,3
1680,513,2
1681,35,3
1681,439,3
1681,951,2
1682,314,4
1682,589,3
1682,591,2
1683,49,4
1683,89,4
1683,247,3
1683,519,4
1683,904,5
1685,247,4
1685,324,4
1685,446,5
1686,425,4
1688,143,4
1688,178,4
1688,377,4
1688,588,3
1688,799,4
1689,766,5
1689,931,5
1690,962,3
1691,233,4
1691,537,3
1691,951,5
1692,338,2
1692,683,1
1694,363,3
1699,672,4
1699,725,3
1700,591,4
1701,491,2
1701,519,3
1703,178,3
1703,244,4
1703,360,3
1703,512,4
1703,578,4
1703,946,4
1703,962,5
1703,969,3
1704,368,4
1705,89,4
1705,218,4
1705,852,4
1707,951,5
1708,461,4
1708,799,4
1709,158,5
1709,158,5
1709,324,4
1709,895,4
1711,324,4
1711,446,4
1711,937,2
1713,446,3
1714,274,5
1715,589,4
1715,880,5
1716,314,4
1718,256,3
1718,314,3
1718,363,3
1718,447,5
1718,859,2
1722,287,5
1722,319,5
1722,859,4
1725,324,4
1726,958,4
1727,158,5
1727,215,4
1727,430,5
1727,961,4
1728,75,4
1729,931,3
1730,153,1
1730,314,4
1730,589,3
1730,657,2
1730,672,4
1731,376,4
1732,307,3
1732,937,3
1734,588,4
1738,307,5
1738,836,4
1740,461,3
1740,725,3
1740,732,4
1740,797,2
1741,307,5
1741,591,3
1744,577,3
1744,762,3
1748,446,4
1748,901,4
1749,363,2
1750,105,3
1751,513,3
1754,341,5
1754,811,4
1755,701,3
1755,828,3
1756,778,4
1758,363,2
1759,816,5
1760,153,3
1760,793,5
1761,173,5
1761,409,3
1761,567,4
1762,762,4
1766,883,4
1767,889,3
1768,859,4
1770,657,4
1770,697,5
1770,725,4
1771,997,3
1774,589,3
1774,736,4
1782,858,3
1785,178,5
1785,907,2
1786,343,5
1788,663,5
1789,814,3
1790,143,4
1790,732,4
1790,762,3
1790,799,4
1791,143,4
1791,153,3
1791,387,2
1791,425,4
1791,766,3
1792,178,5
1792,726,4
1793,284,2
1793,711,2
1793,714,2
1793,772,2
1794,75,2
1794,588,2
1796,178,5
1796,230,4
1796,256,4
1796,575,3
1796,946,2
1797,247,4
1797,319,4
1797,362,4
1797,624,1
1797,883,2
1798,672,5
1799,153,3
1799,986,4
1800,841,4
1801,7,5
1801,324,4
1801,381,1
1802,381,2
1802,589,3
1803,341,4
1804,173,3
1804,461,3
1804,766,3
1806,446,4
1807,424,4
1807,849,4
1809,895,5
1810,153,4
1810,407,3
1810,672,4
1810,697,4
1811,363,2
1812,381,4
1812,895,5
1812,961,3
1812,997,4
1813,827,4
1814,799,4
1815,766,5
1815,986,4
1817,314,3
1817,663,1
1819,173,4
1819,461,3
1820,958,4
1821,363,3
1821,575,1
1822,681,2
1824,41,3
1824,836,2
1825,338,3
1825,513,5
1826,343,4
1827,207,3
1827,589,3
1827,736,3
1832,519,3
1832,577,4
1834,173,3
1834,725,3
1835,387,2
1835,393,3
1835,663,3
1835,726,4
1835,851,4
1837,577,4
1837,931,4
1838,314,3
1838,575,4
1839,447,3
1839,519,4
1839,715,3
1839,728,2
1839,767,2
1842,446,4
1843,35,4
1843,588,3
1844,491,3
1844,606,5
1844,828,3
1845,725,5
1848,575,4
1849,424,5
1851,697,4
1851,762,5
1852,958,4
1853,246,4
1853,274,4
1853,385,3
1853,389,4
1853,726,3
1853,745,4
1854,314,4
1856,363,4
1856,986,2
1857,859,4
1859,145,5
1859,728,4
1859,986,5
1863,859,4
1866,143,5
1866,461,2
1866,683,3
1866,697,3
1866,799,3
1866,919,3
1867,407,3
1867,725,4
1868,376,5
1870,363,3
1872,606,4
1873,7,4
1873,145,3
1873,178,3
1873,321,4
1873,907,3
1873,925,3
1874,931,3
1876,575,4
1877,513,5
1878,35,2
1879,860,2
1879,901,3
1881,215,3
1882,762,4
1883,491,4
1883,762,5
1883,833,3
1885,158,4
1886,244,3
1886,360,3
1886,454,3
1886,529,5
1886,880,4
1887,951,5
1888,256,4
1888,338,4
1888,349,5
1888,368,4
1888,728,4
1889,575,4
1894,119,4
1894,153,2
1895,319,5
1895,425,5
1895,624,4
1895,816,4
1895,880,5
1895,895,5
1897,325,4
1897,958,3
1898,577,4
1898,931,5
1899,659,3
1900,589,3
1901,672,3
1903,567,4
1903,849,4
1904,776,5
1905,376,5
1905,856,5
1908,461,2
1908,568,4
1910,951,5
1911,461,4
1911,931,4
1911,986,3
1912,461,4
1912,858,4
1912,922,5
1913,446,3
1913,745,5
1914,559,4
1915,244,4
1915,360,2
1915,512,5
1915,578,4
1915,904,4
1915,969,5
1917,567,2
1918,7,3
1918,324,4
1920,377,3
1920,591,2
1920,762,5
1922,324,4
1923,7,4
1923,215,4
1923,247,3
1923,345,4
1923,368,3
1923,407,3
1923,697,2
1923,725,4
1924,575,3
1924,859,4
1926,360,2
1926,398,4
1926,413,5
1926,904,4
1928,35,3
1928,143,5
1928,362,4
1928,407,2
1928,439,3
1928,577,4
1928,883,4
1930,446,4
1934,41,4
1936,35,1
1936,202,3
1936,439,2
1936,513,3
1936,725,4
1937,319,4
1937,726,3
1937,728,3
1937,961,2
1938,274,5
1938,736,4
1938,951,5
1938,961,3
1941,173,3
1941,346,4
1941,461,3
1941,577,3
1941,577,3
1941,683,4
1941,762,3
1941,901,3
1941,986,4
1942,669,3
1943,143,3
1943,178,2
1943,683,2
1943,931,3
1945,672,3
1947,119,5
1947,119,5
1947,986,4
1948,407,4
1949,946,3
1952,284,3
1953,513,4
1954,997,5
1955,430,3
1955,726,3
1955,996,5
1957,35,4
1957,341,3
1957,476,3
1959,363,3
1960,116,5
1960,246,4
1960,389,5
1960,519,4
1960,529,4
1960,907,4
1960,946,2
1960,961,5
1962,575,4
1966,143,3
1966,446,3
1966,513,5
1967,246,5
1968,736,5
1969,7,5
1969,624,4
1970,368,3
1970,439,4
1973,536,1
1975,589,4
1975,736,5
1977,736,5
1978,762,3
1978,883,4
1978,962,4
1980,274,5
1980,951,5
1982,602,5
1982,657,5
1982,697,3
1982,849,4
1985,892,3
1986,343,4
1987,158,5
1987,215,3
1988,213,3
1988,252,4
1988,310,4
1988,770,3
1989,816,2
1990,143,5
1990,173,4
1990,230,2
1990,797,5
1990,799,4
1991,7,4
1991,657,2
1993,158,4
1995,577,3
1997,550,4
1999,925,3
2000,725,4
2001,193,4
2002,274,5
2002,321,4
2002,568,4
2002,816,5
2003,143,3
2003,633,4
2003,799,4
2004,925,4
2004,961,5
2005,230,1
2005,256,3
2006,856,3
2007,341,4
2009,158,5
2009,158,5
2009,895,4
2011,341,3
2011,346,3
2011,519,3
2011,559,3
2011,568,4
2011,715,1
2013,248,3
2013,362,3
2013,430,5
2013,883,3
2013,996,3
2015,513,2
2016,314,2
2016,575,4
2017,314,4
2018,178,4
2018,274,4
2018,904,5
2018,986,4
2019,61,2
2019,202,5
2019,889,4
2020,321,5
2021,341,3
2022,157,4
2022,217,4
2022,846,2
2023,202,3
2023,207,4
2023,282,4
2023,403,4
2024,116,5
2025,35,2
2025,215,3
2025,907,3
2026,591,4
2027,145,5
2027,274,5
2027,362,4
2027,925,5
2028,324,4
2028,513,2
2028,589,3
2028,859,4
2029,248,3
2029,362,1
2029,407,2
2029,430,3
2029,568,4
2030,663,3
2031,363,3
2033,189,5
2034,425,3
2034,895,4
2035,173,2
2035,858,3
2036,858,2
2037,377,4
2037,799,4
2037,922,2
2037,931,4
2038,577,3
2039,424,4
2041,589,4
2041,725,4
2043,859,4
2044,282,4
2044,904,4
2045,7,3
2045,381,3
2045,951,2
2046,669,3
2046,697,2
2047,274,5
2047,725,3
2048,766,4
2048,986,3
2049,446,4
2049,513,5
2051,215,3
2051,307,4
2051,338,3
2051,762,4
2051,961,5
2052,324,4
2052,883,5
2052,961,2
2053,314,4
2054,256,3
2054,314,3
2054,363,3
2054,447,5
2054,447,4
2058,153,4
2058,672,4
2060,323,5
2060,889,4
2060,892,3
2060,922,4
2061,218,5
2061,732,3
2061,849,5
2062,577,2
2064,75,5
2064,251,5
2064,387,3
2064,922,5
2065,683,4
2065,701,4
2065,766,3
2065,799,3
2066,762,3
2068,341,5
2069,937,2
2070,166,4
2071,424,4
2071,577,5
2071,767,4
2071,919,3
2071,986,4
2072,958,4
2073,701,3
2073,778,3
2073,828,4
2074,363,3
2075,425,3
2075,467,2
2075,669,3
2076,173,2
2076,883,5
2076,907,4
2077,119,5
2078,736,5
2079,178,5
2079,248,4
2080,252,4
2080,272,5
2080,310,5
2080,876,5
2081,962,4
2082,451,5
2082,819,5
2084,7,5
2084,430,5
2084,904,4
2085,143,3
2085,153,2
2085,362,3
2085,368,3
2086,575,4
2086,859,5
2089,725,4
2090,41,4
2092,958,4
2094,363,3
2095,736,5
2095,951,5
2097,274,5
2097,951,5
2097,996,3
2098,430,4
2098,925,4
2098,929,5
2098,961,3
2102,7,4
2102,858,3
2103,247,4
2103,736,5
2107,256,3
2108,233,3
2109,319,4
2109,816,4
2109,859,4
2110,49,3
2110,82,4
2110,244,4
2110,529,5
2110,573,4
2110,589,3
2111,291,4
2111,529,5
2113,284,4
2113,701,4
2114,230,3
2114,256,4
2114,368,4
2115,883,4
2117,352,4
2117,858,4
2117,996,5
2118,856,3
2119,577,3
2120,314,4
2121,284,4
2123,736,4
2126,575,4
2128,762,4
2129,7,5
2129,215,4
2129,247,4
2129,420,3
2129,529,5
2129,963,4
2133,343,4
2133,946,3
2135,314,4
2135,363,2
2135,606,4
2136,35,2
2136,256,3
2136,368,2
2136,424,2
2136,439,3
2136,446,3
2136,725,2
2137,377,4
2138,363,2
2139,956,5
2140,657,2
2142,202,5
2143,291,5
2143,329,4
2143,816,3
2145,567,1
2145,811,4
2145,963,4
2146,153,3
2147,35,4
2147,230,5
2147,407,3
2148,209,3
2149,75,3
2149,213,5
2149,672,5
2150,363,4
2152,836,2
2155,158,4
2155,589,2
2157,430,3
2160,352,4
2160,856,4
2162,519,4
2162,732,4
2162,836,3
2162,849,4
2162,931,4
2163,381,5
2163,407,3
2164,557,4
2165,124,4
2165,745,2
2165,766,4
2165,994,5
2166,419,4
2166,436,4
2166,681,3
2170,575,3
2170,951,3
2170,961,5
2171,92,1
2171,681,4
2172,430,4
2172,725,5
2172,951,5
2172,961,5
2173,153,3
2174,611,5
2175,164,5
2175,213,3
2175,732,4
2176,338,5
2176,736,5
2176,816,5
2177,290,5
2177,735,5
2179,153,3
2179,520,3
2181,324,4
2181,424,5
2188,35,3
2189,7,3
2189,859,5
2189,895,4
2190,202,3
2190,368,3
2191,226,5
2192,75,1
2192,588,4
2193,345,3
2193,407,3
2193,476,4
2193,712,3
2193,901,2
2194,849,4
2194,857,5
2196,559,3
2197,513,5
2197,951,5
2199,951,5
2199,997,4
2200,646,4
2202,363,3
2202,949,3
2204,178,4
2204,230,3
2204,424,5
2204,461,5
2204,762,5
2205,429,4
2206,447,5
2207,461,3
2207,577,4
2207,931,3
2207,986,3
2210,951,5
2211,762,3
2211,962,3
2212,343,5
2215,513,4
2216,119,3
2217,424,2
2218,657,3
2218,767,3
2220,398,4
2220,456,3
2225,341,5
2225,672,3
2227,567,4
2229,338,1
2229,476,2
2229,880,2
2230,381,5
2231,224,5
2231,361,5
2231,443,3
2233,215,4
2233,363,4
2233,447,5
2233,519,3
2233,797,3
2233,986,3
2234,143,4
2234,173,3
2234,343,4
2234,860,5
2240,256,4
2240,513,3
2241,7,2
2241,376,3
2241,624,2
2242,158,3
2242,215,4
2242,997,4
2243,119,4
2243,466,2
2243,697,2
2243,860,2
2244,529,5
2245,363,2
2245,575,4
2246,111,4
2246,346,4
2246,441,4
2246,825,4
2247,363,3
2247,778,4
2248,631,5
2248,889,4
2249,631,3
2250,937,2
2251,860,3
2251,931,3
2251,986,4
2252,338,2
2252,712,4
2252,907,2
2254,153,3
2254,577,4
2257,145,4
2257,247,4
2257,728,4
2257,883,5
2258,315,4
2258,376,5
2258,597,4
2259,368,3
2259,951,4
2259,997,5
2262,858,4
2262,859,4
2262,997,4
2263,52,1
2264,363,2
2264,588,4
2266,728,4
2268,387,4
2269,961,3
2269,997,4
2270,314,2
2270,363,3
2270,447,4
2271,859,4
2272,672,5
2273,119,4
2273,860,3
2274,430,4
2278,341,3
2278,425,3
2280,963,3
2281,568,4
2281,762,3
2284,307,5
2285,376,4
2285,895,3
2285,961,3
2285,997,4
2286,997,5
2288,248,4
2288,363,3
2288,762,3
2288,883,5
2289,859,5
2290,89,3
2290,145,1
2290,321,4
2290,499,5
2290,526,4
2290,574,3
2291,202,4
2293,424,5
2294,314,4
2294,424,2
2296,363,3
2298,178,4
2298,366,4
2300,356,5
2301,512,4
2301,858,3
2302,282,2
2302,476,1
2304,178,4
2304,247,4
2304,491,4
2304,904,4
2304,925,4
2304,996,5
2305,684,4
2305,883,5
2306,41,5
2307,143,4
2307,153,1
2307,230,3
2307,346,4
2307,591,2
2307,836,2
2307,860,4
2307,922,5
2308,483,5
2308,553,3
2308,591,3
2308,843,4
2310,342,5
2310,526,5
2310,947,5
2312,589,3
2312,895,3
2313,314,4
2313,377,5
2313,519,3
2313,589,4
2313,657,4
2313,858,4
2313,904,4
2314,35,3
2314,145,5
2314,274,5
2314,368,5
2314,513,4
2314,880,5
2316,146,5
2316,213,2
2316,230,3
2316,377,5
2316,529,5
2316,591,5
2316,602,5
2316,904,5
2316,931,5
2318,441,3
2318,793,3
2318,793,3
2320,24,3
2320,303,3
2320,488,5
2320,540,5
2320,996,4
2322,799,3
2323,701,4
2325,7,4
2325,657,4
2327,398,4
2327,413,5
2327,739,3
2327,948,5
2328,366,2
2328,420,2
2328,476,4
2328,735,3
2329,342,2
2332,119,4
2332,407,2
2332,631,4
2332,854,4
2332,860,4
2334,75,4
2334,148,4
2335,307,4
2335,797,5
2336,735,4
2337,226,3
2337,360,3
2337,430,4
2337,717,4
2337,996,4
2338,447,5
2339,430,4
2339,476,5
2339,589,3
2339,762,4
2339,963,4
2339,996,4
2342,900,5
2342,900,5
2344,116,4
2344,218,5
2344,389,4
2344,426,3
2344,452,4
2344,519,4
2344,568,4
2344,961,3
2344,996,3
2345,550,3
2346,659,4
2346,986,5
2347,158,4
2348,631,3
2349,311,1
2350,256,3
2351,363,3
2352,158,3
2352,381,2
2353,319,5
2353,425,5
2353,816,4
2353,880,5
2353,895,5
2354,343,4
2355,997,3
2357,368,3
2357,728,3
2357,736,5
2357,929,4
2359,615,4
2361,345,3
2362,202,3
2362,218,5
2362,256,3
2362,907,5
2362,922,4
2362,946,3
2363,447,4
2365,997,4
2366,997,5
2367,307,3
2368,446,3
2368,513,2
2371,282,3
2371,407,3
2371,606,3
2371,683,3
2371,697,5
2373,854,4
2374,35,3
2374,762,5
2375,726,5
2375,904,5
2377,609,5
2377,660,4
2379,420,4
2379,683,1
2379,797,3
2380,883,5
2384,986,3
2385,578,4
2385,895,3
2385,997,5
2387,762,4
2388,172,4
2388,173,3
2388,711,4
2388,892,3
2388,902,5
2388,977,5
2390,218,4
2390,591,3
2391,646,4
2391,889,4
2393,363,3
2396,119,5
2396,609,4
2399,816,3
2400,173,3
2400,752,3
2401,153,3
2401,766,3
2402,836,2
2403,274,5
2404,424,5
2406,319,3
2406,725,2
2407,962,4
2408,439,4
2411,476,5
2412,324,4
2412,962,4
2413,342,2
2413,611,3
2413,653,3
2413,717,5
2414,311,2
2414,960,5
2418,609,3
2418,717,5
2418,752,4
2418,883,4
2419,218,3
2419,487,5
2419,969,4
2423,341,5
2424,75,3
2424,407,4
2424,712,5
2424,951,4
2425,207,4
2425,246,3
2425,345,3
2425,389,2
2425,858,3
2426,329,2
2426,816,3
2426,961,5
2427,646,4
2429,363,4
2429,575,4
2431,752,2
2431,854,3
2433,446,4
2433,766,4
2436,396,3
2436,567,3
2436,659,4
2436,726,4
2439,202,5
2439,793,5
2439,929,5
2440,362,4
2440,476,4
2440,951,3
2441,178,4
2441,362,4
2441,520,5
2441,526,5
2441,567,3
2444,455,4
2444,466,5
2447,314,3
2448,962,4
2449,41,2
2449,75,3
2449,368,4
2449,591,2
2449,931,4
2449,946,4
2450,148,4
2451,178,5
2451,251,5
2451,817,5
2451,931,4
2452,319,4
2452,859,4
2453,376,3
2453,895,3
2453,961,3
2453,997,4
2453,997,4
2461,559,4
2462,178,2
2462,244,3
2462,358,1
2462,439,4
2462,461,4
2462,564,3
2462,925,2
2462,978,2
2463,314,3
2464,338,4
2464,381,5
2465,89,3
2465,124,4
2465,242,4
2465,456,3
2465,502,3
2465,567,2
2465,728,2
2465,797,2
2465,892,4
2466,951,5
2468,997,4
2469,859,4
2470,7,3
2470,575,3
2470,859,5
2471,425,4
2471,858,5
2471,961,5
2472,387,4
2473,589,3
2473,619,5
2475,859,3
2476,143,3
2477,646,4
2479,248,3
2479,345,4
2479,346,3
2484,883,3
2486,75,5
2486,164,3
2486,230,2
2486,904,4
2487,7,5
2487,244,4
2487,319,4
2488,962,3
2489,859,4
2489,963,5
2491,7,1
2493,859,4
2493,962,4
2494,519,2
2494,849,3
2495,447,3
2496,41,3
2496,274,4
2496,307,3
2496,591,1
2496,962,5
2498,424,4
2499,306,3
2499,513,3
2500,430,4
2500,578,5
2501,859,5
2502,363,3
2502,588,4
2503,246,4
2504,519,3
2504,657,1
2504,961,3
2506,589,4
2507,573,4
2508,248,4
2508,338,5
2508,476,3
2508,725,5
2508,946,3
2510,732,4
2510,849,3
2512,158,2
2514,178,4
2514,895,4
2515,537,5
2516,491,4
2516,657,3
2516,683,4
2516,962,4
2517,491,2
2517,904,5
2518,962,4
2520,389,2
2520,904,4
2521,456,3
2521,828,3
2522,363,2
2522,575,4
2522,606,4
2524,35,4
2524,178,2
2524,343,5
2524,424,3
2525,284,4
2526,220,4
2526,291,4
2526,329,4
2527,393,5
2528,857,3
2530,119,4
2530,799,4
2531,646,4
2534,567,4
2534,659,4
2534,986,4
2535,164,4
2535,178,5
2535,213,4
2535,274,5
2535,591,4
2535,827,4
2535,946,3
2538,860,4
2540,329,3
2540,512,5
2540,567,1
2540,769,5
2543,368,3
2543,578,4
2543,946,4
2546,697,1
2551,119,4
2551,701,4
2552,929,3
2553,158,4
2553,314,3
2554,287,5
2554,575,5
2554,859,4
2555,461,4
2555,706,4
2556,338,5
2557,342,4
2558,858,4
2559,145,3
2559,178,4
2559,321,4
2559,338,4
2559,883,1
2561,725,2
2563,512,3
2563,858,4
2564,7,3
2564,202,5
2564,366,3
2564,589,3
2564,895,3
2566,395,4
2568,659,4
2568,919,2
2569,329,4
2570,75,4
2570,346,3
2570,567,2
2570,904,3
2572,601,3
2573,153,2
2574,630,4
2575,701,4
2575,857,3
2578,446,4
2578,762,5
2579,368,3
2579,986,4
2583,119,4
2583,631,3
2584,49,4
2584,226,5
2584,376,5
2584,961,3
2586,215,5
2586,961,4
2589,766,3
2589,901,4
2590,526,4
2590,529,5
2590,922,4
2590,931,5
2594,725,3
2595,828,3
2597,207,4
2597,816,3
2597,907,4
2598,230,5
2598,577,4
2598,762,4
2599,314,3
2600,513,4
2601,256,3
2601,925,3
2603,762,3
2604,158,4
2606,376,3
2608,557,5
2608,859,4
2610,745,4
2610,949,5
2611,287,3
2611,287,5
2611,859,4
2612,230,5
2613,310,5
2613,931,5
2614,575,4
2615,230,2
2615,377,3
2615,424,4
2615,624,4
2615,683,4
2615,697,4
2615,712,5
2615,880,4
2616,244,3
2616,624,3
2617,119,5
2617,986,4
2619,202,4
2620,89,3
2620,338,2
2620,736,4
2620,767,5
2620,811,5
2620,961,4
2621,89,4
2621,362,4
2621,368,3
2621,447,4
2621,452,5
2622,537,5
2623,319,3
2623,557,5
2623,859,3
2624,559,4
2627,178,4
2627,248,5
2627,321,5
2627,633,5
2627,739,4
2628,146,2
2628,416,2
2630,35,3
2630,143,3
2630,314,3
2631,962,4
2632,230,5
2632,368,3
2632,425,5
2632,859,5
2632,997,5
2633,446,4
2635,638,4
2635,669,3
2636,443,5
2637,218,5
2637,443,4
2637,725,5
2639,663,3
2641,284,3
2642,736,4
2643,178,4
2643,202,4
2643,274,5
2643,476,4
2645,559,3
2646,559,3
2647,752,2
2648,736,5
2650,202,3
2650,447,4
2651,752,4
2651,806,4
2652,164,4
2652,310,3
2652,377,5
2652,443,2
2652,931,5
2653,466,3
2653,922,3
2654,554,5
2657,324,4
2658,859,4
2661,145,2
2661,403,4
2661,858,3
2664,732,4
2666,158,2
2672,815,5
2673,314,5
2674,287,5
2674,319,4
2675,119,5
2675,609,4
2675,922,3
2676,246,3
2677,287,5
2677,287,5
2677,859,4
2678,291,5
2678,965,4
2679,143,4
2679,215,2
2679,762,2
2680,816,2
2681,615,4
2682,376,4
2683,314,4
2683,631,4
2684,425,4
2685,836,2
2686,151,1
2686,724,4
2688,143,3
2688,787,3
2688,931,3
2690,315,4
2691,606,4
2691,860,3
2691,895,4
2693,7,4
2693,657,3
2693,830,5
2695,962,2
2698,89,5
2698,232,5
2698,409,3
2698,841,5
2698,925,3
2698,929,5
2700,49,3
2700,148,4
2700,164,5
2700,591,4
2700,752,2
2701,158,4
2701,215,1
2702,153,4
2702,403,5
2702,631,4
2702,787,4
2703,715,3
2703,726,4
2703,934,3
2704,901,4
2705,424,2
2707,40,4
2707,441,5
2707,602,4
2707,825,4
2707,836,4
2708,669,3
2709,82,4
2709,880,2
2710,247,4
2710,446,5
2710,697,4
2711,557,4
2717,54,3
2717,195,2
2717,315,3
2717,407,2
2717,697,4
2718,41,5
2718,287,5
2718,859,4
2719,557,4
2720,224,3
2723,701,4
2724,736,4
2727,752,5
2728,597,4
2728,657,3
2729,89,5
2729,247,5
2730,997,5
2732,324,4
2732,997,3
2733,646,4
2735,447,3
2736,89,3
2736,153,2
2736,230,3
2736,683,5
2738,75,4
2738,368,3
2738,439,3
2738,461,4
2738,513,4
2738,946,3
2739,213,3
2739,218,4
2739,609,3
2739,803,5
2739,858,4
2739,889,2
2740,324,4
2740,900,1
2741,89,3
2741,513,3
2741,961,5
2743,277,5
2743,543,5
2743,785,4
2743,800,4
2743,884,5
2744,133,5
2745,363,3
2746,207,2
2747,145,3
2747,335,2
2747,735,3
2747,934,3
2747,963,4
2747,963,5
2752,315,5
2752,631,4
2752,697,4
2753,145,4
2754,663,3
2755,284,5
2756,646,4
2760,454,5
2761,307,5
2761,425,4
2763,883,5
2766,7,4
2766,46,3
2766,218,4
2766,220,3
2766,329,4
2766,420,2
2766,542,5
2767,472,2
2768,284,4
2769,424,2
2769,669,3
2769,732,2
2770,430,3
2770,715,2
2770,797,2
2770,929,4
2770,961,3
2770,969,4
2771,173,3
2771,631,3
2773,659,4
2774,284,3
2774,336,5
2775,577,5
2775,633,2
2775,849,5
2777,143,5
2777,173,3
2777,343,3
2781,726,4
2781,816,5
2782,7,4
2783,319,3
2783,557,5
2783,859,3
2783,958,3
2786,859,5
2790,389,5
2790,752,3
2791,284,3
2792,284,3
2792,856,3
2793,631,3
2794,321,4
2794,728,3
2794,961,3
2796,799,4
2798,145,3
2799,40,3
2799,646,3
2800,363,2
2800,588,4
2800,774,5
2802,557,5
2805,329,3
2805,460,5
2805,693,3
2806,218,3
2806,376,4
2806,568,5
2806,683,4
2806,900,2
2806,996,3
2807,41,5
2808,554,5
2809,35,2
2809,89,4
2809,178,3
2809,247,3
2809,368,3
2809,907,2
2810,75,4
2810,883,1
2812,352,5
2812,352,5
2812,736,5
2813,119,5
2814,424,3
2814,609,4
2814,858,4
2815,630,4
2817,366,2
2818,307,4
2818,803,5
2819,657,3
2820,446,4
2822,366,3
2823,343,4
2824,368,3
2824,461,5
2825,319,4
2827,439,3
2827,763,2
2828,856,2
2829,405,4
2829,405,4
2829,701,4
2829,748,4
2830,537,3
2831,307,5
2831,567,4
2831,609,4
2833,10,4
2833,95,5
2833,752,3
2835,343,3
2837,233,2
2837,528,3
2837,732,5
2839,407,2
2839,466,4
2839,631,3
2840,178,4
2840,346,5
2840,461,5
2840,591,5
2840,732,4
2840,799,4
2840,836,5
2840,889,5
2840,922,5
2840,931,5
2841,145,4
2841,426,5
2841,588,5
2842,284,4
2842,343,3
2844,924,4
2844,937,4
2846,726,3
2846,951,4
2847,683,5
2848,377,4
2848,732,5
2849,630,4
2850,577,4
2852,420,2
2852,519,4
2853,143,4
2853,766,5
2853,931,4
2855,697,4
2856,426,3
2856,701,5
2857,35,3
2858,745,3
2858,857,4
2860,89,4
2860,615,4
2860,767,5
2863,284,5
2863,766,4
2865,251,5
2865,973,4
2866,540,4
2866,904,3
2867,109,3
2867,394,3
2867,430,5
2867,466,2
2869,145,4
2869,232,5
2869,338,5
2869,420,3
2869,491,5
2869,591,4
2869,725,5
2869,907,5
2869,946,4
2869,996,4
2872,422,4
2872,466,5
2872,701,4
2872,962,5
2873,215,3
2873,997,5
2875,178,4
2878,630,4
2880,524,2
2880,591,2
2880,860,4
2881,575,3
2881,859,4
2882,857,4
2883,446,4
2883,732,3
2884,352,4
2886,41,4
2888,732,4
2889,856,4
2890,537,4
2891,646,4
2892,202,4
2892,816,3
2893,986,4
2895,825,3
2896,680,5
2896,785,4
2897,215,4
2897,858,4
2898,856,4
2899,799,4
2900,202,5
2902,379,4
2902,918,3
2904,597,4
2904,672,4
2905,618,2
2905,787,3
2905,889,4
2906,23,3
2906,252,4
2908,876,3
2909,646,4
2910,618,4
2914,89,4
2914,146,5
2914,244,3
2914,274,4
2914,338,5
2914,577,3
2914,683,4
2914,778,3
2914,858,3
2914,919,4
2915,315,5
2916,577,4
2917,567,3
2917,986,4
2919,836,2
2920,537,5
2920,537,3
2921,529,4
2921,900,4
2923,363,3
2923,929,4
2925,164,1
2925,307,3
2925,314,3
2925,609,3
2926,35,4
2926,232,5
2926,274,5
2926,321,3
2926,338,4
2926,833,1
2928,878,4
2929,836,2
2930,41,5
2931,7,4
2931,41,3
2931,618,4
2931,900,3
2931,951,3
2932,873,3
2932,901,4
2933,75,4
2933,416,1
2933,519,3
2933,874,4
2933,876,4
2934,536,2
2934,728,4
2934,879,4
2935,284,5
2935,314,5
2935,660,4
2936,287,3
2936,287,3
2936,816,4
2936,859,4
2937,319,5
2937,425,5
2937,816,4
2937,880,5
2937,895,5
2938,324,4
2938,683,3
2938,745,3
2938,994,3
2939,476,5
2942,35,3
2943,35,3
2943,922,4
2944,287,4
2944,287,5
2944,287,5
2944,859,4
2945,362,4
